step,episode,buffer_size,total_time,total_steps,ep_reward,ep_steps,ep_count,packages_lost,speed_mean,speed_max,BestLap,ep_bestLapTime,terminated,update_model_perf_mean,update_model_perf_max,update_model_perf_std,step_perf_mean,step_perf_max,step_perf_std,step_perf_q99,step_perf_> thres,action_perf_mean,action_perf_max,action_perf_std,actor_loss,critic_loss,critic1_quantile_loss,critic2_quantile_loss,alpha,alpha_loss,entropy,entropy_mean,q_pi_mean,algo
5484,26,5484,265.51083970069885,5562,2.510930529611016,89,26,0,2.60314323257029,8.747804641723633,0.0,0,True,0.0141560113644862,0.0221452999976463,0.0021339685337025,0.0400651397721958,0.0417418999713845,0.0003700136475542,0.0408859939867397,1,0.0052962693159563,0.0057781999930739,0.0002168082783658,-18.07940101623535,3.847795009613037,1.9467850923538208,1.9010097980499268,0.40933758020401,0.3989258110523224,,2.025664091110229,17.250024795532227,QRSAC
5583,27,5583,270.9147069454193,5664,2.9588496482409363,100,27,0,3.324680917919322,6.965270519256592,0.0,0,True,0.0142206899037424,0.0226376000209711,0.0024681836199173,0.0400433353544683,0.0415228999918326,0.0003515461981308,0.0413641399808693,2,0.0052656767686424,0.0057443000259809,0.000206692404681,-18.775182723999023,6.172579765319824,3.145519256591797,3.027060270309448,0.3998908996582031,0.4245298206806183,,1.9386405944824217,17.999752044677734,QRSAC
5679,28,5679,276.19769978523254,5763,2.8290687619035486,97,28,0,3.645282686289853,9.777563095092772,0.0,0,True,0.0140872687479713,0.0209398999577388,0.002196238331721,0.0400632718744115,0.0414348000194877,0.0003245232953322,0.0407419649971416,1,0.0052445406266391,0.0056600000243633,0.0002123159636726,-18.905704498291016,3.144670009613037,1.5590412616729736,1.5856287479400637,0.3909192681312561,0.3912091255187988,,1.9994971752166748,18.12387466430664,QRSAC
5872,29,5872,285.3348605632782,5959,6.529176493863256,194,29,0,4.162927581367747,11.979884147644045,0.0,0,True,0.0139591196905387,0.0226784000406041,0.0021187141061774,0.0400715808295451,0.0412951000034809,0.0003392032346658,0.0409177599870599,2,0.0052570782377447,0.0056645000004209,0.0001864262715345,-18.561954498291016,8.639829635620117,4.267245292663574,4.372584342956543,0.3734627068042755,0.3890365660190582,,1.9585466384887693,17.830337524414062,QRSAC
6433,30,6433,309.25280141830444,6523,4.430722356995392,562,30,0,1.1692655030678114,8.836764335632324,0.0,0,True,0.0146201784317232,0.0259892000467516,0.0024583914965856,0.0400382976824626,0.0414985999814234,0.0003375831740412,0.0409394799964502,5,0.0051601828879439,0.0057054000208154,0.0002303837093452,-18.792394638061523,5.743268966674805,2.846034526824951,2.8972342014312744,0.3271085023880005,0.3111606240272522,,2.048978328704834,18.121997833251957,QRSAC
6999,31,6999,333.36372423172,7092,5.37695823612414,567,31,0,1.3602721336526056,13.24753475189209,0.0,0,True,0.0135154613063756,0.0240927999839186,0.0021462110334993,0.0400504261483981,0.0414012999972328,0.0003385913825005,0.0409209349862067,3,0.0052221708472566,0.005877399991732,0.0002011024603981,-18.240493774414062,10.140636444091797,5.110970497131348,5.029665946960449,0.2860420048236847,0.3294875621795654,,1.8483867645263672,17.711652755737305,QRSAC
7122,32,7122,339.672091960907,7218,4.35440852782263,124,32,0,3.598863993534084,9.716293334960938,0.0,0,True,0.0132751585343072,0.0213939999812282,0.0018984307766534,0.0400496829264206,0.0408154999604448,0.0003093570475223,0.0406485480337869,0,0.0052930682942998,0.0059433000278659,0.0001910604999715,-18.755231857299805,9.110162734985352,4.562987327575684,4.547175884246826,0.27778360247612,0.2730138003826141,,2.017402410507202,18.194698333740234,QRSAC
7201,33,7201,344.27411246299744,7300,3.7037931633276457,80,33,0,4.837561659327548,12.24459457397461,0.0,0,True,0.0144304075960623,0.0257297999924048,0.0029706048420631,0.0400123455689901,0.0407708999700844,0.0003385148927885,0.0407378279906697,0,0.0053102936745986,0.0056346000055782,0.000175576895242,-17.79806137084961,9.339736938476562,4.770203590393066,4.569533348083496,0.2725425064563751,0.2965686321258545,,1.9121079444885252,17.276803970336914,QRSAC
7284,34,7284,349.0373697280884,7386,2.7026459761963544,84,34,0,3.5341420946472986,6.086850643157959,0.0,0,True,0.0134777807229456,0.0224265999859198,0.0021160713211628,0.0400315048201121,0.0408839000156149,0.0003473813666597,0.0407523719687014,0,0.0052548927733259,0.005836900032591,0.0002100923076955,-18.382678985595703,8.55239200592041,4.302376747131348,4.250015258789063,0.2671841382980346,0.3036531209945678,,1.8637809753417969,17.884586334228516,QRSAC
7373,35,7373,354.0463149547577,7478,3.153236482217057,90,35,0,3.769607133325028,9.77209186553955,0.0,0,True,0.0130914134853728,0.0201144000166095,0.0016759276970739,0.0400672382027632,0.0422342999954707,0.0003508491961011,0.0407835319614969,1,0.0053322168519678,0.0058483000029809,0.0001750817497784,-18.578458786010746,7.106614112854004,3.453019142150879,3.653594970703125,0.2615274488925934,0.275419533252716,,1.947132468223572,18.06910896301269,QRSAC
7550,36,7550,362.574059009552,7658,7.26483949186178,178,36,0,4.203778910012281,17.528242111206055,0.0,0,True,0.0135254022605469,0.0240440999623388,0.0021308885487014,0.0400513395483574,0.0413711000001058,0.0003299392994729,0.0408661680226214,2,0.0052530819196306,0.0057880000094883,0.0001740959545821,-20.27037239074707,5.758995056152344,2.9529330730438232,2.8060617446899414,0.2506388425827026,0.2863548994064331,,1.8577765226364136,19.80462646484375,QRSAC
7666,37,7666,368.6577703952789,7777,9.095737465690515,117,37,0,8.293155805569224,21.81995010375977,0.0,0,True,0.0133487180985333,0.0252445000223815,0.0022573254585114,0.040026611205921,0.0411476000444963,0.0002831392293828,0.0407628849963657,1,0.0052484853453091,0.0057784999953582,0.0001999636693343,-19.432762145996094,8.887147903442383,4.54136848449707,4.3457794189453125,0.2437644451856613,0.2560580670833587,,1.949821949005127,18.957351684570312,QRSAC
7760,38,7760,373.823073387146,7874,5.988898878260567,95,38,0,6.799703777836648,18.468048095703125,0.0,0,True,0.0130110234071678,0.019141299999319,0.0015302049074668,0.0400653904250654,0.041157400002703,0.0003511003497323,0.0410010670032352,1,0.0053078585095019,0.0061497000278905,0.0002091736002951,-19.721736907958984,5.1651458740234375,2.5863561630249023,2.578789710998535,0.2382846623659134,0.2575950622558594,,1.91922664642334,19.264305114746094,QRSAC
7841,39,7841,378.470529794693,7958,4.597928753455637,82,39,0,5.856894464582338,15.246644020080566,0.0,0,True,0.0135058024675401,0.0221203999826684,0.002302505565415,0.0400583740721893,0.0416627000086009,0.0004368744376892,0.0411267000250518,1,0.0053175851849287,0.0058260999503545,0.0002109890384117,-18.95736312866211,8.401395797729492,4.236505508422852,4.164890289306641,0.2336647808551788,0.281278133392334,,1.7965261936187744,18.5374755859375,QRSAC
7908,40,7908,382.5939033031464,8028,2.753088058215177,68,40,0,4.4479371305599615,11.751541137695312,0.0,0,True,0.0139360358207069,0.0207487000152468,0.0024172302029041,0.0400694119405182,0.0409902000101283,0.0003396306375909,0.0409105379797983,0,0.0053092790967367,0.0057583999587222,0.0001939980452115,-19.52617454528809,6.60493278503418,3.303025484085083,3.301907539367676,0.2299031168222427,0.257989764213562,,1.8781054019927976,19.094287872314453,QRSAC
8009,41,8009,388.0783977508545,8132,2.8778449671850925,102,41,0,3.0427523344631338,7.919389724731445,0.0,0,True,0.0129982495005012,0.0206037999596446,0.001744996152691,0.0400423247518137,0.0408669000025838,0.0002988771627054,0.0406879999791272,0,0.0053341297033971,0.0057387000415474,0.0002469355292398,-17.71006202697754,6.928735733032227,3.513413190841675,3.415322780609131,0.2243060767650604,0.2649847269058227,,1.8189423084259035,17.301959991455078,QRSAC
8087,42,8087,392.6432363986969,8213,3.1048386101017447,79,42,0,4.202822428732326,12.366790771484377,0.0,0,True,0.0137182846172856,0.0243382000480778,0.0020355271627336,0.0400605025643017,0.0409546999726444,0.0003458083767504,0.0408564479864435,0,0.005295438456158,0.005869899992831,0.0002215891216424,-20.53556060791016,6.579530239105225,3.299694538116455,3.279835700988769,0.2200787514448166,0.2581127285957336,,1.8274694681167605,20.13327407836914,QRSAC
8154,43,8154,396.7664334774017,8283,3.3254412802019537,68,43,0,5.148182424511212,13.002544403076172,0.0,0,True,0.0135727328336936,0.0277167000458575,0.0025414339956116,0.0400467059686224,0.0408573999884538,0.0003315980051568,0.0407789920060895,0,0.0053517313442999,0.0057980000274255,0.000256239723956,-20.67412757873535,4.78316593170166,2.436689615249634,2.346476554870605,0.2165388017892837,0.265592485666275,,1.7737648487091064,20.289945602416992,QRSAC
8485,44,8485,411.42688751220703,8617,2.630691088342969,332,44,0,0.8348482143398969,6.239142894744873,0.0,0,True,0.0130721353482612,0.0225107999867759,0.0016078286196717,0.0400360785496809,0.0411466000368818,0.0003021222793156,0.040789990016492,1,0.0051984217542285,0.0056706000468693,0.000194939225625,-19.521045684814453,5.523643493652344,2.788527250289917,2.735116004943848,0.1995180398225784,0.2269133627414703,,1.8629772663116453,19.14925575256348,QRSAC
8878,45,8878,428.60372042655945,9013,4.627513621103881,394,45,0,1.276531700871578,8.299325942993164,0.0,0,True,0.0137936832082905,0.0264473000424914,0.0020931042231334,0.0400394676839719,0.0409399999771267,0.0003341978807592,0.0408813439914956,0,0.005118984733643,0.0058143000351265,0.0001856253122797,-19.57829475402832,5.505539894104004,2.770151138305664,2.735388994216919,0.1809707432985305,0.2433328628540039,,1.6557444334030151,19.2785758972168,QRSAC
9021,46,9021,435.7558455467224,9159,3.2780013896648987,144,46,0,2.327567198392797,8.615825653076172,0.0,0,True,0.014099279020089,0.0243813999695703,0.0019959673190913,0.0400654615384975,0.0417386000044643,0.0003677422661263,0.0410271160153206,3,0.0052195132862275,0.0056916000321507,0.0002203672567945,-20.92657470703125,7.399707794189453,3.713311195373535,3.686396598815918,0.1746821701526641,0.2265012860298156,,1.7036709785461426,20.62889862060547,QRSAC
